window_id,start_time,start_sample,end_sample,raw_rms,raw_max,eq_rms,eq_max,eq_low_rms,eq_low_max,traffic_rms,traffic_max,stalta_raw_mean,stalta_raw_max,stalta_eq_mean,stalta_eq_max,stalta_eq_low_mean,stalta_eq_low_max,stalta_traffic_mean,stalta_traffic_max,kurtosis_raw,kurtosis_eq,kurtosis_eq_low,kurtosis_traffic,eq_band_energy,eq_low_band_energy,traffic_band_energy,total_energy,eq_ratio,eq_low_ratio,traffic_ratio,low_to_high_ratio,spectral_centroid,spectral_spread,label
10,2025-11-27T17:06:54.059000Z,2500,3000,59.76591582172805,200.3227090977929,42.562819791729545,98.04948510735993,29.905786382633526,64.63509746740317,20.857174690818415,73.30882723813518,3.492114927505283,6.387940182446191,3.695203758836656,9.204298977575784,4.434291526905889,8.407102674243996,2.881599135271063,4.923111156460049,0.2382972487561692,-0.5759395142513539,-0.7204413254939883,0.009459472068976904,1277.0970959829526,878.4571486304791,735.7865099462792,3105.8853489372523,0.41118616835611743,0.2828363091158643,0.23690073112261573,1.1939022213041077,5.684466030442133,6.604351603311856,2
11,2025-11-27T17:06:56.559000Z,2750,3250,69.46566424844771,200.3227090977929,47.01832852945367,94.01400043040553,25.53079873126782,57.49851965629851,30.551069029720797,122.4785883021361,3.280027367037652,5.358509907297465,3.4969379608009032,7.669903039942016,3.242555206028088,8.407102674243996,3.5491757730607296,6.741482702124873,0.11002672959584148,-0.6482632018024339,-0.42530336258754353,1.5093487808928074,924.4918549000035,549.3579248247264,1351.0847360281246,3743.121510500034,0.24698419549208764,0.14676465171747105,0.3609513429468124,0.406605085658632,8.033067747369524,6.860384815288495,1
12,2025-11-27T17:06:59.059000Z,3000,3500,80.64559004493374,267.9665452476799,61.85413648781738,122.66108114399007,15.256669122950747,43.234914703156534,35.726538607401125,122.4785883021361,3.1840978998274254,5.358509907297465,3.305828475310338,5.251112907025453,0.813438455321484,2.9560179719191604,3.389430216125838,6.741482702124873,-0.48027496285384075,-1.1631135421327623,0.4670255352866839,0.12795902067368203,692.7494598750044,510.04681269060865,1649.8204883858896,3991.281652428566,0.17356566642032675,0.12779023308972667,0.4133560675634068,0.30915291468448464,8.913892424086924,6.89991777778263,0
13,2025-11-27T17:07:01.559000Z,3250,3750,99.04946280646028,295.06555055008874,80.36495700648807,167.08070721627976,27.340733241381397,100.42024522378361,37.68375000348634,116.78205069309308,2.773258408129169,4.758334311444441,3.0035254322597167,6.39846175924996,1.0710128673781587,4.512009163973891,2.5627233157181655,4.059726887252914,-0.35569159366655123,-0.6539742653667826,1.3650583899351334,-0.3959441565350015,1954.4352931127492,1478.0343676640498,2316.4229220036827,6772.706999039176,0.2885752024102018,0.21823391560770494,0.34202320022588795,0.6380675798120669,6.951256623788742,6.889743868543766,2
14,2025-11-27T17:07:04.059000Z,3500,4000,103.74542635159216,295.06555055008874,75.37961620874127,167.08070721627976,45.30097655684065,114.25024132180961,43.26277376454035,129.56243087019857,2.4411702408692366,4.758334311444441,2.702374477385778,6.39846175924996,3.0326249083111545,8.015783882290838,2.385180967584699,4.059726887252914,0.22786189124959266,-0.21330818786236572,-0.023377127056658065,-0.10956655810836358,3273.2060914362823,2680.659122898821,2915.918056027109,8845.425303518765,0.37004507744066795,0.30305599006442435,0.32965266857966746,0.9193190862678712,6.121905616504728,6.3532573609857765,2
15,2025-11-27T17:07:06.559000Z,3750,4250,100.3496386859377,280.3396963360623,58.788769995623724,138.12294912388074,47.35973185668448,114.25024132180961,44.87600253348837,131.78754187916107,1.9792654528588396,3.468329914730857,1.5982859493562322,5.885847373264261,2.8127119529511253,8.015783882290838,2.0682207151038874,3.104198147111939,-0.2578700009013746,-0.7991462250310213,-0.21618229476899753,0.00478837765453255,2642.2485852341215,1743.1935151156429,3143.63407296506,9474.826673613998,0.278870387422745,0.18398157297907758,0.33178802961320514,0.5545154030830045,6.968000254099991,6.511036511731834,2
16,2025-11-27T17:07:09.059000Z,4000,4500,121.13311032690383,484.048407414964,91.07619436850428,265.8684054574448,62.0112597826031,140.40484209971447,43.721949694974654,131.78754187916107,2.0877936600679696,4.29543644014745,2.0494046654342433,5.729303039558563,2.5538401168744818,6.015872481449747,1.6805290628915008,2.5900888304828316,0.8202515031503124,0.6949316636646992,-0.4395424099099552,0.028198643814524083,6848.7440748048475,5170.140077623763,2418.47975735905,13926.476669874555,0.49177866284153904,0.3712453767152505,0.17366056143910644,2.137764462113745,5.3979271791661825,6.850605774932383,2
17,2025-11-27T17:07:11.559000Z,4250,4750,127.08585939965126,484.048407414964,100.38742415756317,265.8684054574448,71.3218324562855,140.40484209971447,46.35449117349767,145.8693600326489,1.8066432204013194,4.29543644014745,2.1346542046361994,5.729303039558563,2.949490103406497,6.015872481449747,1.530690708582314,2.253619919346014,1.0807617054312812,0.4520440423824894,-0.8750289211381324,0.23779661664991725,7217.146036784599,5665.491495523701,3127.3584535210616,14766.542384558097,0.4887498947845624,0.3836708247591034,0.2117867793337614,1.8115900622600198,5.162005382341038,6.572456038862286,2
18,2025-11-27T17:07:14.059000Z,4500,5000,148.96022514647123,531.2228368681244,120.74290102046895,296.60170203181985,101.26238310366621,244.61159658292098,48.355237978598566,145.8693600326489,1.8907695520373418,4.258862605594227,2.0958229146715,5.851219167958909,3.1254294868209374,7.41455507837445,1.4795421248065928,2.253619919346014,0.7482210723950375,0.2681800819614222,-0.08647425928363495,-0.1292400294449263,15455.198544319788,11357.810304306613,3469.81573968895,28472.310755977265,0.5428150414899214,0.3989072190750166,0.12186632020938135,3.2733179962243617,3.987579509505262,5.778777956700649,2
19,2025-11-27T17:07:16.559000Z,4750,5250,171.6115226716272,531.2228368681244,134.53679337402002,296.60170203181985,110.14723502023638,244.61159658292098,54.096206313954546,180.0967480163975,2.0862661444837296,4.258862605594227,2.3237394215853673,5.851219167958909,3.226971169137915,7.41455507837445,1.3790219822951257,2.426025946219002,0.09932598263308412,-0.4195634334081735,-0.6557556932590067,0.1381378256430872,18394.52898227511,13705.815646852032,3868.693341067282,31804.93457177945,0.578354561326359,0.43093362182273354,0.12163814807844206,3.542750597820882,4.314881636692551,6.155334627083125,2
20,2025-11-27T17:07:19.059000Z,5000,5500,162.39823106557603,526.6464309578411,117.56352588030389,240.72628281810756,82.87391573563733,169.9013858041555,64.33790163046297,180.31061114186875,1.5649074530792255,2.908012686914527,1.3329812337330496,2.5612019362557765,1.8495799072533436,5.97178807892067,1.8502318360713634,2.589201933926866,-0.2226822674761011,-0.6157629052472333,-1.1430227454399093,-0.1729483817080033,8385.440395145,4934.692352388494,7398.279274225218,24739.770176705948,0.3389457676951416,0.1994639528638305,0.29904397742510697,0.6670054170001999,6.809556031910616,6.84104630499797,2
21,2025-11-27T17:07:21.559000Z,5250,5750,147.83022816297685,428.10025302431904,99.33703048381759,235.26575210647715,74.95604699177024,176.24385677460282,69.39392972754023,193.38220259480994,1.1741896961023746,1.869033780583824,0.8297994731102606,2.1756550263005967,1.123050853388695,2.295285424736005,1.9293766264788907,2.589201933926866,-0.331855753730514,-0.2813022614721943,-0.7771040832155132,-0.36159075425815246,7811.504857040671,4375.908587192516,6903.923164548053,22615.82255848326,0.3453999887397648,0.19348880969845958,0.3052696025844234,0.6338292711111031,7.014383770866735,6.987025750835091,0
22,2025-11-27T17:07:24.059000Z,5500,6000,170.28713916049315,454.52877854323367,115.64970219736226,326.40075796033153,72.52354591370307,176.24385677460282,71.83381763732959,256.5354374371316,1.2981446169961282,2.2163308837826796,1.2764087459715574,3.505878014577279,0.7822253100843528,1.7717537909833734,1.600082303510182,2.3815402912438492,-0.4179161878889839,1.156592747449392,-0.6171448292055821,0.2355830897259894,7689.971060218919,5636.856123653626,6631.117072557385,21824.764653709513,0.35235069803659186,0.2582779797671502,0.3038345282422222,0.8500613187756173,7.592325362454444,7.467403931709833,0
23,2025-11-27T17:07:26.559000Z,5750,6250,199.179263753426,576.9138719703769,154.4178333547387,329.1211206554487,105.04418197578728,282.87901125176484,70.03619109671106,256.5354374371316,1.5942304060896053,2.4853419039875333,1.6688162355659888,3.505878014577279,1.4775007378048708,4.261901214630958,1.4911299702714391,2.1956260794935503,-0.7800445622311303,-0.2701773352912209,0.32760431818213753,0.2805596040415539,15912.62380383451,11639.30988757241,7026.790605364552,34646.704679399576,0.4592824613792456,0.33594276844726706,0.2028126677670029,1.6564190597463369,5.8211629862021255,7.237205223848456,2
24,2025-11-27T17:07:29.059000Z,6000,6500,222.1257466066685,795.3622454318047,152.3889536809184,329.1211206554487,112.53656820865531,282.87901125176484,72.19153783658969,210.8567922108976,1.7048277781730605,2.5811257121779994,1.431581536233102,2.5755295404122522,1.567956629768035,4.261901214630958,1.409114569246488,2.1956260794935503,-0.13045195964871326,-0.5846074675084934,-0.12945956884245424,-0.37031738292319893,12737.32148018798,8444.732299083467,6425.0797549603385,32273.46400713477,0.3946685573439551,0.26166178806268037,0.1990824335912597,1.3143389064647595,6.134622413956143,6.846905500081901,2
25,2025-11-27T17:07:31.559000Z,6250,6750,223.37803139457958,795.3622454318047,145.42157516313486,329.1333542472012,109.44650691193985,233.57442418378793,75.69540235738543,210.8567922108976,1.7009457955624816,2.5811257121779994,1.3840202458341915,2.5051539660803606,1.1351470235789107,2.040999200085945,1.3337051908370683,1.8607577156234003,0.1833876490828108,-0.49755215137663633,-0.9784164957571448,-0.556748108969142,17636.699346756384,11658.339562084677,8477.518370555521,47220.244960018514,0.37349868391596397,0.24689282260089487,0.1795314356741147,1.3752066409642807,5.581290353302541,6.739969045588282,0
